,make,model,engine_size,transmission,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,emissions
301,BMW,428i xDRIVE COUPE,2.0,A8,4.0,10.6,7.2,9.1,209.0
302,BMW,428i xDRIVE COUPE,2.0,AS8,4.0,10.55,7.050000000000001,9.0,209.0
303,BMW,428i xDRIVE GRAN COUPE,2.0,AS8,4.0,10.55,7.050000000000001,9.0,209.0
304,BMW,430i Coupe,2.0,AS8,4.0,10.1,7.0,8.7,204.0
305,BMW,430i xDRIVE CABRIOLET,2.0,AS8,4.0,10.649999999999999,7.3,9.1,212.5
306,BMW,430i xDRIVE COUPE,2.0,AS8,4.0,10.35,7.300000000000001,9.0,210.5
307,BMW,430i xDRIVE GRAN COUPE,2.0,AS8,4.0,10.35,7.300000000000001,9.0,210.5
308,BMW,430i xDrive Cabriolet,2.0,AS8,4.0,10.6,7.3,9.1,213.0
309,BMW,430i xDrive Coupe,2.0,AS8,4.0,10.55,7.35,9.100000000000001,213.0
310,BMW,430i xDrive Gran Coupe,2.0,AS8,4.0,10.55,7.35,9.100000000000001,213.0
311,BMW,435i CABRIOLET,3.0,AS8,6.0,11.8,7.6,9.9,230.0
312,BMW,435i COUPE,3.0,A8,6.0,11.4,7.3,9.6,221.0
313,BMW,435i COUPE,3.0,AS8,6.0,11.5,7.550000000000001,9.75,226.5
314,BMW,435i COUPE,3.0,M6,6.0,11.799999999999999,8.033333333333333,10.1,233.66666666666666
315,BMW,435i GRAN COUPE,3.0,AS8,6.0,11.4,7.4,9.6,221.0
316,BMW,435i xDRIVE CABRIOLET,3.0,AS8,6.0,12.0,8.1,10.25,237.5
317,BMW,435i xDRIVE COUPE,3.0,A8,6.0,11.7,7.8,9.9,228.0
318,BMW,435i xDRIVE COUPE,3.0,AS8,6.0,11.95,7.85,10.1,234.0
319,BMW,435i xDRIVE COUPE,3.0,M6,6.0,12.066666666666668,8.333333333333334,10.366666666666667,240.33333333333334
320,BMW,435i xDRIVE GRAN COUPE,3.0,AS8,6.0,11.95,7.85,10.1,234.0
321,BMW,440i COUPE,3.0,AS8,6.0,10.149999999999999,7.0,8.7,203.5
322,BMW,440i COUPE,3.0,M6,6.0,12.149999999999999,8.149999999999999,10.350000000000001,241.0
323,BMW,440i Coupe,3.0,AS8,6.0,11.3,7.699999999999999,9.65,229.0
324,BMW,440i Coupe,3.0,M6,6.0,12.8,8.8,11.0,256.0
325,BMW,440i xDRIVE CABRIOLET,3.0,AS8,6.0,11.850000000000001,8.0,10.1,236.5
326,BMW,440i xDRIVE COUPE,3.0,AS8,6.0,11.25,7.65,9.65,225.5
327,BMW,440i xDRIVE COUPE,3.0,M6,6.0,12.2,8.45,10.5,245.5
328,BMW,440i xDRIVE GRAN COUPE,3.0,AS8,6.0,11.25,7.65,9.65,225.5
329,BMW,440i xDrive Cabriolet,3.0,AS8,6.0,12.100000000000001,8.2,10.35,242.0
330,BMW,440i xDrive Coupe,3.0,AS8,6.0,11.4,7.95,9.85,230.5
331,BMW,440i xDrive Coupe,3.0,M6,6.0,13.0,8.5,11.0,256.5
332,BMW,440i xDrive Gran Coupe,3.0,AS8,6.0,11.4,7.95,9.85,230.5
333,BMW,528i,2.0,A8,4.0,10.2,7.0,8.8,202.0
334,BMW,528i SEDAN,2.0,AS8,4.0,10.4,7.1,8.9,205.0
335,BMW,528i xDRIVE,2.0,A8,4.0,10.6,7.2,9.1,209.0
336,BMW,528i xDRIVE,2.0,AS8,4.0,10.5,6.9,8.9,209.0
337,BMW,528i xDRIVE SEDAN,2.0,AS8,4.0,10.6,7.2,9.1,209.0
338,BMW,530i xDRIVE,2.0,AS8,4.0,10.35,7.300000000000001,9.0,210.5
339,BMW,530i xDrive,2.0,AS8,4.0,10.2,7.2,8.8,207.0
340,BMW,530i xDrive Sedan,2.0,AS8,4.0,9.9,7.5,8.8,206.0
341,BMW,535d xDRIVE,3.0,A8,6.0,9.2,6.4,7.9,213.0
342,BMW,535d xDRIVE,3.0,AS8,6.0,9.2,6.3,7.9,212.0
343,BMW,535d xDRIVE SEDAN,3.0,AS8,6.0,9.2,6.3,7.9,213.0
344,BMW,535i xDRIVE,3.0,A8,6.0,11.9,8.0,10.1,232.0
345,BMW,535i xDRIVE,3.0,AS8,6.0,11.9,8.1,10.2,238.0
346,BMW,535i xDRIVE GRAN TURISMO,3.0,A8,6.0,12.5,8.6,10.7,246.0
347,BMW,535i xDRIVE GRAN TURISMO,3.0,AS8,6.0,12.9,9.0,11.1,258.0
348,BMW,535i xDRIVE SEDAN,3.0,AS8,6.0,12.1,8.1,10.3,237.0
349,BMW,540i xDRIVE,3.0,AS8,6.0,11.5,7.949999999999999,9.9,232.0
350,BMW,540i xDrive,3.0,AS8,6.0,11.2,8.1,9.8,231.0
351,BMW,540i xDrive Sedan,3.0,AS8,6.0,10.7,8.1,9.5,222.0
352,BMW,550i xDRIVE,4.4,A8,8.0,14.4,9.6,12.2,281.0
353,BMW,550i xDRIVE,4.4,AS8,8.0,14.4,9.6,12.3,288.0
354,BMW,550i xDRIVE GRAN TURISMO,4.4,A8,8.0,15.0,9.8,12.7,292.0
355,BMW,550i xDRIVE GRAN TURISMO,4.4,AS8,8.0,14.75,9.55,12.45,288.5
356,BMW,550i xDRIVE SEDAN,4.4,AS8,8.0,14.4,9.7,12.3,283.0
357,BMW,640i xDRIVE CABRIOLET,3.0,AS8,6.0,12.175,8.25,10.4,243.0
358,BMW,640i xDRIVE GRAN COUPE,3.0,A8,6.0,11.9,8.0,10.1,232.0
359,BMW,640i xDRIVE GRAN COUPE,3.0,AS8,6.0,12.175,8.25,10.4,243.0
360,BMW,640i xDRIVE GRAN TURISMO,3.0,AS8,6.0,11.9,8.4,10.3,241.0
361,BMW,640i xDrive Gran Coupe,3.0,AS8,6.0,12.3,8.4,10.5,248.0
362,BMW,640i xDrive Gran Turismo,3.0,AS8,6.0,11.9,8.4,10.3,241.0
363,BMW,650i xDRIVE CABRIOLET,4.4,A8,8.0,15.0,9.8,12.7,292.0
364,BMW,650i xDRIVE CABRIOLET,4.4,AS8,8.0,14.725000000000001,9.6,12.45,290.25
365,BMW,650i xDRIVE COUPE,4.4,A8,8.0,14.4,9.6,12.2,281.0
366,BMW,650i xDRIVE COUPE,4.4,AS8,8.0,14.15,9.6,12.125,282.5
367,BMW,650i xDRIVE GRAN COUPE,4.4,A8,8.0,15.0,9.8,12.7,292.0
368,BMW,650i xDRIVE GRAN COUPE,4.4,AS8,8.0,14.725000000000001,9.6,12.45,290.25
369,BMW,650i xDrive Gran Coupe,4.4,AS8,8.0,14.0,9.6,12.0,282.0
370,BMW,740Ld xDRIVE SEDAN,3.0,AS8,6.0,10.2,7.1,8.8,238.0
371,BMW,740Li xDRIVE,3.0,A8,6.0,12.5,8.6,10.7,246.0
372,BMW,740Li xDRIVE,3.0,AS8,6.0,11.9,8.1,10.2,238.0
373,BMW,740Li xDRIVE SEDAN,3.0,AS8,6.0,12.1,8.1,10.3,237.0
374,BMW,750Li xDRIVE,4.4,A8,8.0,15.0,9.8,12.7,292.0
375,BMW,750Li xDRIVE,4.4,AS8,8.0,14.5,9.5,12.3,287.5
376,BMW,750Li xDRIVE SEDAN,4.4,AS8,8.0,15.2,9.8,12.8,294.0
377,BMW,750Li xDrive,4.4,AS8,8.0,14.0,9.6,12.0,282.0
378,BMW,750Li xDrive Sedan,4.4,AS8,8.0,14.5,9.9,12.4,290.0
379,BMW,750i xDRIVE,4.4,A8,8.0,15.0,9.8,12.7,292.0
380,BMW,750i xDRIVE,4.4,AS8,8.0,14.266666666666666,9.333333333333334,12.066666666666665,282.6666666666667
381,BMW,750i xDRIVE SEDAN,4.4,AS8,8.0,15.2,9.8,12.8,294.0
382,BMW,750i xDRIVE SWB,4.4,AS8,8.0,14.3,9.4,12.1,283.0
383,BMW,750i xDrive,4.4,AS8,8.0,13.3,9.2,11.5,269.0
384,BMW,750i xDrive Sedan,4.4,AS8,8.0,14.5,9.9,12.4,290.0
385,BMW,760Li,6.0,A8,12.0,18.7,11.5,15.5,356.0
386,BMW,760Li SEDAN,6.0,AS8,12.0,18.7,11.6,15.5,356.0
387,BMW,ACTIVEHYBRID 3,3.0,A8,6.0,9.2,7.1,8.3,191.0
388,BMW,ACTIVEHYBRID 3,3.0,AS8,6.0,9.7,7.5,8.7,200.0
389,BMW,ACTIVEHYBRID 5,3.0,A8,6.0,10.5,7.9,9.3,214.0
390,BMW,ACTIVEHYBRID 5,3.0,AS8,6.0,10.6,7.9,9.4,217.5
391,BMW,ACTIVEHYBRID 7L,3.0,A8,6.0,10.5,7.6,9.2,212.0
392,BMW,ACTIVEHYBRID 7L,3.0,AS8,6.0,10.6,7.7,9.3,214.0
393,BMW,ALPINA B6 xDRIVE GRAN COUPE,4.4,AS8,8.0,14.725000000000001,9.6,12.45,290.25
394,BMW,ALPINA B7 xDRIVE,4.4,AS8,8.0,14.7,9.7,12.5,292.0
395,BMW,ALPINA B7 xDRIVE LWB,4.4,A8,8.0,15.0,9.8,12.7,292.0
396,BMW,ALPINA B7 xDRIVE LWB,4.4,AS8,8.0,15.2,9.8,12.8,294.0
397,BMW,ALPINA B7 xDRIVE SWB,4.4,A8,8.0,15.0,9.8,12.7,292.0
398,BMW,ALPINA B7 xDRIVE SWB,4.4,AS8,8.0,15.2,9.8,12.8,294.0
399,BMW,Alpina B6 xDrive Gran Coupe,4.4,AS8,8.0,14.0,9.6,12.0,282.0
400,BMW,Alpina B7 xDrive,4.4,AS8,8.0,14.25,9.75,12.2,286.0
401,BMW,M2,3.0,AM7,6.0,11.800000000000002,8.866666666666667,10.466666666666667,244.66666666666666
402,BMW,M2,3.0,M6,6.0,12.966666666666667,9.2,11.299999999999999,264.6666666666667
403,BMW,M2 Competition,3.0,AM7,6.0,14.2,10.350000000000001,12.5,292.0
404,BMW,M2 Competition,3.0,M6,6.0,13.4,9.6,11.7,273.0
405,BMW,M235i,3.0,AS8,6.0,11.6,7.7,9.9,232.0
406,BMW,M235i,3.0,M6,6.0,11.9,8.6,10.4,245.0
407,BMW,M235i CABRIOLET,3.0,AS8,6.0,11.7,7.9,10.05,233.5
408,BMW,M235i CABRIOLET,3.0,M6,6.0,12.2,8.7,10.65,247.0
409,BMW,M235i COUPE,3.0,AS8,6.0,11.8,8.1,10.2,235.0
410,BMW,M235i COUPE,3.0,M6,6.0,11.9,8.5,10.4,239.0
411,BMW,M235i xDRIVE,3.0,AS8,6.0,12.0,7.9,10.2,238.0
412,BMW,M235i xDRIVE CABRIOLET,3.0,AS8,6.0,12.0,7.9,10.2,238.0
413,BMW,M235i xDRIVE COUPE,3.0,AS8,6.0,11.9,7.8,10.0,230.0
414,BMW,M240i CABRIOLET,3.0,AS8,6.0,11.0,7.75,9.55,223.0
415,BMW,M240i CABRIOLET,3.0,M6,6.0,12.45,8.45,10.65,248.5
416,BMW,M240i COUPE,3.0,AS8,6.0,11.0,7.75,9.55,223.0
417,BMW,M240i COUPE,3.0,M6,6.0,12.5,8.4,10.7,249.5
418,BMW,M240i Cabriolet,3.0,AS8,6.0,11.3,7.949999999999999,9.8,229.0
419,BMW,M240i Cabriolet,3.0,M6,6.0,12.75,8.8,10.95,255.5
420,BMW,M240i Coupe,3.0,AS8,6.0,11.3,7.949999999999999,9.8,229.0
421,BMW,M240i Coupe,3.0,M6,6.0,12.75,8.8,10.95,255.5
422,BMW,M240i Coupe M Performance,3.0,AS8,6.0,11.3,7.949999999999999,9.8,229.0
423,BMW,M240i Coupe M Performance,3.0,M6,6.0,12.75,8.8,10.95,255.5
424,BMW,M240i xDRIVE CABRIOLET,3.0,AS8,6.0,11.3,7.8,9.75,227.5
425,BMW,M240i xDRIVE COUPE,3.0,AS8,6.0,11.3,7.8,9.75,227.5
426,BMW,M240i xDrive Cabriolet,3.0,AS8,6.0,11.350000000000001,8.15,9.9,231.0
427,BMW,M240i xDrive Coupe,3.0,AS8,6.0,11.350000000000001,8.15,9.9,231.0
428,BMW,M240i xDrive Coupe M Performance,3.0,AS8,6.0,11.350000000000001,8.15,9.9,231.0
429,BMW,M3,3.0,AM7,6.0,13.866666666666667,9.766666666666666,12.033333333333333,282.6666666666667
430,BMW,M3,3.0,M6,6.0,13.633333333333333,9.133333333333335,11.633333333333333,272.3333333333333
431,BMW,M3 SEDAN,3.0,AM7,6.0,14.2,9.6,12.1,278.0
432,BMW,M3 SEDAN,3.0,M6,6.0,13.7,9.0,11.6,267.0
433,BMW,M340i xDrive Sedan,3.0,AS8,6.0,11.4,8.3,10.0,233.0
434,BMW,M4 CABRIOLET,3.0,AM7,6.0,14.225,9.85,12.25,285.5
435,BMW,M4 CABRIOLET,3.0,M6,6.0,13.925,9.125,11.799999999999999,275.5
436,BMW,M4 COUPE,3.0,AM7,6.0,13.925,9.75,12.049999999999999,281.5
437,BMW,M4 COUPE,3.0,M6,6.0,13.649999999999999,9.100000000000001,11.625,271.0
438,BMW,M4 CS,3.0,AM7,6.0,14.2,10.350000000000001,12.5,292.0
439,BMW,M4 Cabriolet,3.0,AM7,6.0,14.5,10.5,12.7,299.0
440,BMW,M4 Cabriolet,3.0,M6,6.0,13.8,9.4,11.9,280.0
441,BMW,M4 Cabriolet Competition,3.0,AM7,6.0,14.5,10.5,12.7,299.0
442,BMW,M4 Cabriolet Competition,3.0,M6,6.0,13.8,9.4,11.9,280.0
443,BMW,M4 Coupe,3.0,AM7,6.0,14.2,10.350000000000001,12.5,292.0
444,BMW,M4 Coupe,3.0,M6,6.0,13.4,9.6,11.7,273.0
445,BMW,M4 Coupe Competition,3.0,AM7,6.0,14.2,10.350000000000001,12.5,292.0
446,BMW,M4 Coupe Competition,3.0,M6,6.0,13.4,9.6,11.7,273.0
447,BMW,M5,4.4,AM7,8.0,17.3,11.5,14.7,341.0
448,BMW,M5,4.4,AS8,8.0,16.0,11.2,13.9,324.0
449,BMW,M5,4.4,M6,8.0,16.15,10.9,13.75,319.0
450,BMW,M5 Competition,4.4,AS8,8.0,16.0,11.1,13.850000000000001,323.0
451,BMW,M5 SEDAN,4.4,AM7,8.0,17.3,11.5,14.7,338.0
452,BMW,M5 SEDAN,4.4,M6,8.0,16.1,10.8,13.7,315.0
453,BMW,M5 Sedan,4.4,AS8,8.0,16.0,11.0,13.8,322.0
454,BMW,M550i xDRIVE,4.4,AS8,8.0,14.3,9.4,12.1,283.0
455,BMW,M550i xDrive,4.4,AS8,8.0,13.3,9.2,11.5,269.0
456,BMW,M550i xDrive Sedan,4.4,AS8,8.0,13.6,9.3,11.7,273.0
457,BMW,M6,4.4,AM7,8.0,17.266666666666666,11.533333333333333,14.699999999999998,341.6666666666667
458,BMW,M6,4.4,M6,8.0,16.166666666666668,10.9,13.766666666666666,320.6666666666667
459,BMW,M6 CABRIOLET,4.4,AM7,8.0,17.28,11.540000000000001,14.7,341.4
460,BMW,M6 CABRIOLET,4.4,M6,8.0,16.16,10.879999999999999,13.76,320.2
461,BMW,M6 COUPE,4.4,AM7,8.0,17.3,11.55,14.7,341.0
462,BMW,M6 COUPE,4.4,M6,8.0,16.15,10.850000000000001,13.75,319.5
463,BMW,M6 GRAN COUPE,4.4,AM7,8.0,17.28,11.540000000000001,14.7,341.4
464,BMW,M6 GRAN COUPE,4.4,M6,8.0,16.16,10.879999999999999,13.76,320.2
465,BMW,M6 Gran Coupe,4.4,AM7,8.0,17.3,11.6,14.7,344.0
466,BMW,M760Li xDrive,6.6,AS8,12.0,17.7,11.9,15.1,355.0
467,BMW,M760i xDRIVE,6.6,AS8,12.0,17.7,11.9,15.1,355.0
468,BMW,M760i xDrive Sedan,6.6,AS8,12.0,17.8,11.9,15.1,354.0
469,BMW,M8 Cabriolet,4.4,AS8,8.0,16.0,11.0,13.8,322.0
470,BMW,M8 Cabriolet Competition,4.4,AS8,8.0,16.0,11.0,13.8,322.0
471,BMW,M8 Coupe,4.4,AS8,8.0,16.0,11.0,13.8,322.0
472,BMW,M8 Coupe Competition,4.4,AS8,8.0,16.0,11.0,13.8,322.0
473,BMW,M8 Gran Coupe,4.4,AS8,8.0,16.0,11.0,13.8,322.0
474,BMW,M8 Gran Coupe Competition,4.4,AS8,8.0,16.0,11.0,13.8,322.0
475,BMW,M850i xDrive Cabriolet,4.4,AS8,8.0,14.0,9.55,12.0,280.0
476,BMW,M850i xDrive Coupe,4.4,AS8,8.0,13.45,9.25,11.6,271.0
477,BMW,M850i xDrive Gran Coupe,4.4,AS8,8.0,14.5,9.9,12.4,290.0
478,BMW,X1 xDRIVE28i,2.0,A8,4.0,10.6,7.2,9.1,209.0
479,BMW,X1 xDRIVE28i,2.0,AS8,4.0,10.625,7.375,9.175,213.5
480,BMW,X1 xDRIVE35i,3.0,A6,6.0,13.2,8.9,11.3,260.0
481,BMW,X1 xDRIVE35i,3.0,AS8,6.0,13.2,8.9,11.2,258.0
482,BMW,X1 xDrive28i,2.0,AS8,4.0,10.5,7.6,9.2,215.0
483,BMW,X2 M35i,2.0,AS8,4.0,10.0,7.8,9.0,210.0
484,BMW,X2 xDRIVE28i,2.0,AS8,4.0,11.0,7.7,9.5,222.0
485,BMW,X2 xDrive28i,2.0,AS8,4.0,10.45,7.65,9.15,214.5
486,BMW,X3 M,3.0,AS8,6.0,16.6,12.1,14.6,339.0
487,BMW,X3 M Competition,3.0,AS8,6.0,16.6,12.1,14.6,339.0
488,BMW,X3 M40i,3.0,AS8,6.0,11.633333333333335,8.666666666666666,10.266666666666667,240.33333333333334
489,BMW,X3 xDRIVE28d,2.0,AS8,4.0,8.633333333333333,6.966666666666666,7.933333333333334,211.66666666666666
490,BMW,X3 xDRIVE28i,2.0,A8,4.0,11.2,8.5,10.0,230.0
491,BMW,X3 xDRIVE28i,2.0,AS8,4.0,11.1,8.433333333333334,9.933333333333334,230.66666666666666
492,BMW,X3 xDRIVE30i,2.0,AS8,4.0,10.8,8.0,9.5,223.0
493,BMW,X3 xDRIVE35i,3.0,A8,6.0,12.6,9.1,11.0,253.0
494,BMW,X3 xDRIVE35i,3.0,AS8,6.0,12.699999999999998,8.9,10.966666666666667,256.0
495,BMW,X3 xDrive30i,2.0,AS8,4.0,10.4,8.1,9.399999999999999,219.0
496,BMW,X4 M,3.0,AS8,6.0,16.6,12.1,14.6,339.0
497,BMW,X4 M Competition,3.0,AS8,6.0,16.6,12.1,14.6,339.0
498,BMW,X4 M40i,3.0,AS8,6.0,12.319999999999999,9.1,10.86,254.0
499,BMW,X4 xDRIVE28i,2.0,AS8,4.0,11.75,8.5,10.25,238.25
500,BMW,X4 xDRIVE35i,3.0,AS8,6.0,12.7,8.8,10.9,254.0
501,BMW,X4 xDrive30i,2.0,AS8,4.0,10.4,8.1,9.399999999999999,219.0
502,BMW,X5 M,4.4,AS8,8.0,16.6,12.1,14.6,340.25
503,BMW,X5 M50i,4.4,AS8,8.0,14.5,10.7,12.8,302.0
504,BMW,X5 xDRIVE35d,3.0,AS8,6.0,10.125,7.7,9.05,240.75
505,BMW,X5 xDRIVE35i,3.0,A8,6.0,12.9,8.8,11.1,255.0
506,BMW,X5 xDRIVE35i,3.0,AS8,6.0,13.0,9.55,11.4,266.0
507,BMW,X5 xDRIVE50i,4.4,A8,8.0,16.3,10.9,13.9,320.0
508,BMW,X5 xDRIVE50i,4.4,AS8,8.0,15.7,11.2,13.7,319.0
509,BMW,X5 xDrive40i,3.0,AS8,6.0,11.7,9.1,10.5,245.0
510,BMW,X5 xDrive50i,4.4,AS8,8.0,14.9,10.899999999999999,13.100000000000001,308.0
511,BMW,X6 M,4.4,A6,8.0,18.1,13.7,16.1,370.0
512,BMW,X6 M,4.4,AS8,8.0,16.6,12.1,14.6,340.4
513,BMW,X6 M50i,4.4,AS8,8.0,14.5,10.7,12.8,302.0
514,BMW,X6 xDRIVE35i,3.0,A8,6.0,13.6,9.8,11.9,274.0
515,BMW,X6 xDRIVE35i,3.0,AS8,6.0,13.0,9.55,11.4,266.0
516,BMW,X6 xDRIVE50i,4.4,A8,8.0,16.4,11.3,14.1,324.0
517,BMW,X6 xDRIVE50i,4.4,AS8,8.0,15.7,11.2,13.7,319.0
518,BMW,X6 xDrive35i,3.0,AS8,6.0,13.0,9.9,11.6,272.0
519,BMW,X6 xDrive40i,3.0,AS8,6.0,11.7,9.1,10.5,245.0
520,BMW,X6 xDrive50i,4.4,AS8,8.0,14.3,10.6,12.6,294.0
521,BMW,X7 M50i,4.4,AS8,8.0,15.5,11.4,13.6,318.0
522,BMW,X7 xDrive40i,3.0,AS8,6.0,12.0,9.4,10.8,254.0
523,BMW,X7 xDrive50i,4.4,AS8,8.0,14.9,11.0,13.1,306.0
524,BMW,Z4 M40i,3.0,AS8,6.0,10.3,8.0,9.3,216.0
525,BMW,Z4 sDRIVE28i,2.0,A8,4.0,10.8,7.1,9.1,209.0
526,BMW,Z4 sDRIVE28i,2.0,AS8,4.0,10.7,7.1,9.1,210.5
527,BMW,Z4 sDRIVE28i,2.0,M6,4.0,10.6,6.866666666666667,8.9,206.0
528,BMW,Z4 sDRIVE35i,3.0,AM7,6.0,13.699999999999998,10.033333333333333,12.1,279.3333333333333
529,BMW,Z4 sDRIVE35i,3.0,M6,6.0,12.7,9.0,11.0,253.0
530,BMW,Z4 sDRIVE35is,3.0,AM7,6.0,13.699999999999998,10.033333333333333,12.1,279.3333333333333
531,BMW,Z4 sDrive30i,2.0,AS8,4.0,9.5,7.4,8.5,200.0
532,BUGATTI,CHIRON,8.0,AM7,16.0,26.8,16.6,22.2,522.0
533,BUGATTI,Chiron,8.0,AM7,16.0,26.8,16.6,22.2,522.0
534,BUICK,ENCLAVE,3.6,A6,6.0,15.0,10.25,12.85,299.0
535,BUICK,ENCLAVE,3.6,AS9,6.0,12.9,9.0,11.2,263.0
536,BUICK,ENCLAVE AWD,3.6,A6,6.0,15.325,10.525,13.149999999999999,306.25
537,BUICK,ENCLAVE AWD,3.6,AS9,6.0,13.8,9.4,11.8,277.0
538,BUICK,ENCORE,1.4,AS6,4.0,9.45,7.2,8.45,196.25
539,BUICK,ENCORE (LE2 Engine),1.4,AS6,4.0,8.6,7.1,7.9,185.0
540,BUICK,ENCORE (LUV Engine),1.4,AS6,4.0,9.3,7.2,8.3,194.0
541,BUICK,ENCORE (SIDI with Stop/Start),1.4,AS6,4.0,8.6,7.1,7.9,185.0
542,BUICK,ENCORE AWD,1.4,AS6,4.0,10.125,7.95,9.125,212.25
543,BUICK,ENCORE AWD (LE2 Engine),1.4,AS6,4.0,8.9,7.6,8.3,196.0
544,BUICK,ENCORE AWD (LUV Engine),1.4,AS6,4.0,9.8,7.7,8.8,208.0
545,BUICK,ENCORE AWD (SIDI with Stop/Start),1.4,AS6,4.0,9.0,7.6,8.3,196.0
546,BUICK,ENCORE SPORT TOURING,1.4,AS6,4.0,8.5,6.9,7.8,182.0
547,BUICK,ENCORE SPORT TOURING AWD,1.4,AS6,4.0,8.9,7.4,8.2,192.0
548,BUICK,ENVISION AWD,2.0,A6,4.0,11.800000000000002,9.1,10.6,248.0
549,BUICK,ENVISION AWD,2.5,A6,4.0,11.1,8.5,9.95,233.0
550,BUICK,Enclave,3.6,A9,6.0,13.0,9.1,11.2,263.0
551,BUICK,Enclave AWD,3.6,A9,6.0,13.7,9.55,11.850000000000001,277.5
552,BUICK,Encore,1.4,AS6,4.0,9.4,7.8,8.7,204.0
553,BUICK,Encore (SIDI with Stop/Start),1.4,AS6,4.0,8.9,7.5,8.3,194.0
554,BUICK,Encore AWD,1.4,AS6,4.0,9.95,8.05,9.1,214.0
555,BUICK,Encore AWD (SIDI with Stop/Start),1.4,AS6,4.0,9.4,7.9,8.8,205.0
556,BUICK,Encore GX,1.2,CVT,3.0,9.0,7.7,8.4,198.0
557,BUICK,Encore GX AWD,1.3,A9,3.0,9.0,8.0,8.5,199.0
558,BUICK,Envision AWD,2.0,A9,4.0,11.7,9.4,10.7,249.5
559,BUICK,Envision AWD,2.5,A6,4.0,11.1,8.6,10.0,234.0
560,BUICK,LACROSSE,3.6,AS6,6.0,16.125,10.475,13.575,257.25
561,BUICK,LACROSSE,3.6,AS8,6.0,11.2,7.5,9.5,224.0
562,BUICK,LACROSSE,3.6,AS9,6.0,11.3,7.9,9.7,228.0
563,BUICK,LACROSSE AWD,3.6,AS6,6.0,16.4,10.9,13.9,262.75
564,BUICK,LACROSSE AWD,3.6,AS8,6.0,11.6,8.1,10.0,235.0
565,BUICK,LACROSSE AWD,3.6,AS9,6.0,11.8,8.0,10.1,237.0
566,BUICK,LACROSSE AWD FFV,3.6,AS6,6.0,16.15,10.75,13.75,268.5
567,BUICK,LACROSSE FFV,3.6,AS6,6.0,16.2,10.5,13.600000000000001,264.0
568,BUICK,LACROSSE eASSIST,2.4,AS6,4.0,9.6,6.5,8.2,190.33333333333334
569,BUICK,LACROSSE eASSIST,2.5,A6,4.0,9.3,6.7,8.1,190.0
570,BUICK,LaCrosse,3.6,AS9,6.0,11.7,7.8,9.9,233.0
571,BUICK,LaCrosse AWD,3.6,AS9,6.0,11.7,8.2,10.1,238.0
572,BUICK,LaCrosse eAssist,2.5,AS6,4.0,9.4,6.8,8.2,192.0
573,BUICK,REGAL,2.0,AS6,4.0,11.45,7.925000000000001,9.850000000000001,229.25
574,BUICK,REGAL,2.0,AS9,4.0,10.7,7.4,9.2,217.0
575,BUICK,REGAL,2.0,M6,4.0,11.6,7.566666666666666,9.8,226.66666666666666
576,BUICK,REGAL AWD,2.0,AS6,4.0,12.3,8.75,10.7,248.5
577,BUICK,REGAL AWD,2.0,AS8,4.0,11.0,8.0,9.6,227.0
578,BUICK,REGAL AWD,3.6,AS9,6.0,12.4,8.7,10.7,250.0
579,BUICK,REGAL eASSIST,2.4,AS6,4.0,9.6,6.5,8.2,190.33333333333334
580,BUICK,Regal,2.0,AS9,4.0,10.45,7.4,9.05,212.5
581,BUICK,Regal AWD,2.0,AS8,4.0,11.0,8.0,9.6,227.0
582,BUICK,Regal AWD,3.6,AS9,6.0,12.45,8.75,10.8,253.0
583,BUICK,VERANO,2.0,AS6,4.0,11.433333333333332,7.900000000000001,9.833333333333334,228.0
584,BUICK,VERANO,2.0,M6,4.0,11.6,7.566666666666666,9.8,226.66666666666666
585,BUICK,VERANO,2.4,AS6,4.0,11.25,7.450000000000001,9.55,221.0
586,CADILLAC,ATS,2.0,AS6,4.0,11.2,7.7,9.649999999999999,222.0
587,CADILLAC,ATS,2.0,AS8,4.0,10.533333333333333,7.666666666666667,9.233333333333333,216.0
588,CADILLAC,ATS,2.0,M6,4.0,12.02,8.02,10.24,237.6
589,CADILLAC,ATS,2.5,AS6,4.0,10.8,7.2,9.15,210.5
590,CADILLAC,ATS,2.5,AS8,4.0,10.649999999999999,7.35,9.149999999999999,215.0
591,CADILLAC,ATS,3.6,AS6,6.0,12.8,8.45,10.850000000000001,249.5
592,CADILLAC,ATS,3.6,AS8,6.0,11.6,7.966666666666666,9.966666666666667,233.66666666666666
593,CADILLAC,ATS AWD,2.0,AS6,4.0,11.65,8.3,10.149999999999999,233.5
594,CADILLAC,ATS AWD,2.0,AS8,4.0,10.800000000000002,7.866666666666667,9.466666666666667,221.66666666666666
595,CADILLAC,ATS AWD,3.6,AS6,6.0,12.95,8.95,11.15,256.5
596,CADILLAC,ATS AWD,3.6,AS8,6.0,12.166666666666666,8.566666666666668,10.533333333333333,247.33333333333334
597,CADILLAC,ATS-V,3.6,AS8,6.0,14.166666666666666,9.533333333333333,12.1,287.6666666666667
598,CADILLAC,ATS-V,3.6,M6,6.0,14.333333333333334,10.333333333333334,12.533333333333333,293.0
599,CADILLAC,CT4,2.0,AS8,4.0,10.1,6.8,8.7,203.0
600,CADILLAC,CT4,2.7,AS10,4.0,11.5,8.0,9.9,232.0
